id,title,company,location,url,source,match_score,description_snippet,scraped_at
8d59fa37c7c29925,Software Engineer (All Levels),Abridge,"New York, NY",https://www.linkedin.com/jobs/view/software-engineer-all-levels-at-abridge-4339399245?position=3&pageNum=0&refId=hBerdf2uvUOPFbyTrX9tVg%3D%3D&trackingId=D%2FizKOgP%2BBKH6R2cTpULpg%3D%3D,linkedin_mock,70,,2026-04-26T23:00:39.928062
61d0e79c77e5a6c2,Junior Software Engineer,Medpace,"Denver, CO",https://www.linkedin.com/jobs/view/junior-software-engineer-at-medpace-4331580484?position=5&pageNum=0&refId=hBerdf2uvUOPFbyTrX9tVg%3D%3D&trackingId=A7DGbRWgTIJkqtO0wPt9PQ%3D%3D,linkedin_mock,70,,2026-04-26T23:00:55.569888
4a43f5b8b1d4cd68,Software Engineer,Suno,"New York, NY",https://www.linkedin.com/jobs/view/software-engineer-at-suno-4347563801?position=8&pageNum=0&refId=hBerdf2uvUOPFbyTrX9tVg%3D%3D&trackingId=o00gQy9BoDmjCCTfwNtbNQ%3D%3D,linkedin_mock,70,,2026-04-26T23:01:12.738966
4d5320c3d5360cf0,"Software Engineer, Backend (All Levels / All Teams)",DoorDash,"Toronto, Ontario, Canada",https://ca.linkedin.com/jobs/view/software-engineer-backend-all-levels-all-teams-at-doordash-3998438100?position=1&pageNum=0&refId=Tz6hFXRJZA8%2BXWrv4BR1lQ%3D%3D&trackingId=1Dt22niecl4LFFLC2bFMag%3D%3D,linkedin_mock,70,,2026-04-26T23:29:24.097315
ab0a3f92996bc1cc,Software Engineer (4/5) — Developer Platform,Netflix,"Warsaw, Mazowieckie, Poland",https://pl.linkedin.com/jobs/view/software-engineer-4-5-%E2%80%94-developer-platform-at-netflix-4193468200?position=2&pageNum=0&refId=Tz6hFXRJZA8%2BXWrv4BR1lQ%3D%3D&trackingId=ZJmwvLkC1dPJWTWhIhL2CQ%3D%3D,linkedin_mock,70,,2026-04-26T23:29:40.949763
79a91e766e353748,Software Engineer (All Levels),Abridge,"New York, NY",https://www.linkedin.com/jobs/view/software-engineer-all-levels-at-abridge-4339399245?position=3&pageNum=0&refId=Tz6hFXRJZA8%2BXWrv4BR1lQ%3D%3D&trackingId=O3ZV76ErqdyXXSWvWECoNw%3D%3D,linkedin_mock,70,,2026-04-26T23:29:58.347051
12c586cc52d76568,Junior Software Engineer,Medpace,"Denver, CO",https://www.linkedin.com/jobs/view/junior-software-engineer-at-medpace-4331580484?position=5&pageNum=0&refId=Tz6hFXRJZA8%2BXWrv4BR1lQ%3D%3D&trackingId=3WpWzkeBrIxG2lAKA9vwDA%3D%3D,linkedin_mock,70,,2026-04-26T23:30:14.994877
56abf889480ba05d,Software Engineer,Suno,"New York, NY",https://www.linkedin.com/jobs/view/software-engineer-at-suno-4347563801?position=8&pageNum=0&refId=Tz6hFXRJZA8%2BXWrv4BR1lQ%3D%3D&trackingId=CIEVQ%2Fm2KRklzVrJew3MtQ%3D%3D,linkedin_mock,70,,2026-04-26T23:30:31.258042
bc9fba9b1853e6ac,"Software Engineer, Backend (All Levels / All Teams)",DoorDash,"Toronto, Ontario, Canada",https://ca.linkedin.com/jobs/view/software-engineer-backend-all-levels-all-teams-at-doordash-3998438100?position=1&pageNum=0&refId=hxVXDSITf9ih7znhUNKj3A%3D%3D&trackingId=UgzOJGqBTtQGxVPBgJ838w%3D%3D,linkedin_mock,60,,2026-04-26T23:48:33.574304
4e15acbbb5951854,Software Engineer (4/5) — Developer Platform,Netflix,"Warsaw, Mazowieckie, Poland",https://pl.linkedin.com/jobs/view/software-engineer-4-5-%E2%80%94-developer-platform-at-netflix-4193468200?position=2&pageNum=0&refId=hxVXDSITf9ih7znhUNKj3A%3D%3D&trackingId=aGK16YyKfNk536ZeCM3d0w%3D%3D,linkedin_mock,70,,2026-04-26T23:48:50.437085
09bf7dddf4bfd8e1,Software Engineer (All Levels),Abridge,"New York, NY",https://www.linkedin.com/jobs/view/software-engineer-all-levels-at-abridge-4339399245?position=3&pageNum=0&refId=hxVXDSITf9ih7znhUNKj3A%3D%3D&trackingId=5cV0Olu6fOx685h9keoB5g%3D%3D,linkedin_mock,70,,2026-04-26T23:49:08.563031
4d53eca39cd3e13b,Junior Software Engineer,Medpace,"Denver, CO",https://www.linkedin.com/jobs/view/junior-software-engineer-at-medpace-4331580484?position=5&pageNum=0&refId=hxVXDSITf9ih7znhUNKj3A%3D%3D&trackingId=C7a75REoS6D2mUUldhd9yg%3D%3D,linkedin_mock,70,,2026-04-26T23:49:24.757109
44e4099ab61c6515,Software Engineer,Suno,"New York, NY",https://www.linkedin.com/jobs/view/software-engineer-at-suno-4347563801?position=8&pageNum=0&refId=hxVXDSITf9ih7znhUNKj3A%3D%3D&trackingId=cXl0aYiDc83Fklxg18PcnA%3D%3D,linkedin_mock,60,,2026-04-26T23:49:41.883881
